text,is_desc
"Now we are favored with an interesting letter respecting Bulbifera by Mr.
Normand, who tells us above about the Dwarf Cassabanana : “IT mail you a few tubers of a new vegetable which, I believe, will be of interest to you and your readers. It is called the ‘ Air tuber’; some call it the New Orleans Air tuber. Its botanical name is Dioscorea bulbifera. My attention was first called to this novelty by Prof. Burnette, of our State Experiment Station. After testing it fortwo years on my experiment grounds, I find it equal to the Irish potato when boiled until soft, peeled and then mashed and fried like the Irish potato, with the required seasoning. Try them, and I believe you will like them. The plants produce much more than those of the Irish potato on the same space of land.
It matures its tubers during the Summer, and continues until frost. The tubers are formed in the axils of each leaf, and to see a vine in full bearing is a sight to behold. Some of them are quite large. An analysis of the tuber made by the assistant chemist of our State Experiment Station, shows that it contains, protein, 1.82 per cent; fat, .55; carbohydrates, 20.70. In carbohydrates, it compares favorably with beans, sweet potatoes, peanuts and Irish potatoes.",0
"In laying down my Ancient Briton blackberries, I found a branch of one bush that had rooted at the tip, and grown a sprout a foothigh. Ihave raised that variety over 15 years, and never saw one before. Would you think it a sport, and do you suppose I could produce a tip variety from it?",0
"The rooted blackberry tip mentioned by C. A. isa sport, a method employed by Nature in the production of new varieties. According to all known laws and established rules in plant breeding, root cuttings or suckers from this plant should produce plants that would show a marked tendency to root from the tips.
In time, no doubt, a variety could be obtained that would root freely from the tips, as the Rathburn is said to do.",0
"Whether this would be an advantage, could be decided only by a comparison of plants so grown with others grown by methods now in vogue. If the plants from root tips should prove to be as vigorous as sucker or root-cutting plants, a tip-rooting variety would, in my opinion, be preferable for the following reasons :",0
"Sucker plants do not commonly possess a very extensive root system, generally having but one straight root, the entire plant being somewhat T-shaped. Tip plants, ifof the character of blackcap tips, would have a matted root system which would tend to start the plants in better shape. Root cuttings can be successfully started only under glass, either greenhouse or hotbed, with the additional expense of transplanting, and consequent loss of plants.",0
"CROP-PLANTS 359 from Amani. A new testing machine was designed and made at Amani in 1933, and as a result standard methods for sampling have been adopted. Another centre of sisal research is at Ngomeni in Tanga Province, where field trials and investigations of the sisal weevil have been in progress. Blue sisal, A. amaniensis, has been developed from a plant of unknown origin discovered near Amani in 1933 (Nowell 1933). This has been propagated, and in 1936 was established on a field scale at Mlingano (Stockdale 1937).",0
"Researches which promise to be of much value in effecting a permanent improvement in the condition of the sisal industry in East Africa have been stimulated by the Imperial Institute. The inclusion of experts from the Admiralty on the Imperial Institute Committee on Vegetable Fibres has had important and valuable results, and a series of trials were made on sisal ropes side by side with hemp and other standard ropes. The results, published in the bulletin of the Imperial Institute (1931-3), have proved very satisfactory, and for many purposes sisal ropes are now issued to the Fleet. The Empire Marketing Board in the last year of its existence also paid much attention to sisal, and the resulting publications have improved methods of cultivation and the industry as a whole (Barker 1933). Research on the utilization of sisal and its by-products is carried out on behalf of producers in Tanganyika and Kenya by the Linen Industry research station at Lambeg in Ireland in co-operation with the East African sisal research organization.",0
"The root crops indigenous to Africa are Dioscorea rotundata, the common or white yam of West Africa, of which many varieties are grown; D. cayennensis, the yellow, negro or Guinea yam, a West African species of which also many varieties are grown, though it is less popular than the common yam; D. hispida var dumetorum, the Esuri yam of West Africa; D. bulbifera, the Akom or Air potato also found in Asia; Coleus dysentericus, the Hausa or Madagascar potato, which is grown throughout Africa and Madagascar wherever conditions are suitable, and extends as far south as Mashonaland; Plectranthus floribundus, the Kafir potato; and Sphenostylus stenocarpa, which is cultivated in Nigeria as a root crop. Early",0
"12 HOFFMANN ON THE CIRCULATION coloured ; they are connected with the compact parenchymatous cellular tissue by a lax tissue of delicate prosenchymatous cells, forming an investment around them. When the preparation was dried these were partially torn away, and the vascular bundles hung loose in the tubular cavities thus produced. In longitudinal sections the vascular bundles were seen most distinctly of a yellowish colour; between and beside these the blue streaks and points which indicated the sap-bearing cellular tissue.
—F lower: when the epidermis had been removed it was easy to detect the reaction here also, and it was seen uniformly throughout the parenchyma (containing colouring matter) of the petals, while the vessels and the delicate parenchymatous cells accompanying them remained free. The stamens, conjoined into a tube, in the angles of which two vascular bundles are found, exhibited blue points both at their inner and outer boundaries, while the style lying free in the tube of the filaments was only spotted with blue in its outer periphery. The stigma was found very uniformly permeated with the salt.",0
"Dioscorea bulbifera, Lu. (Dioscoreaceze).—Within seven days after the watering the salt had already ascended five feet up in the stem.—Root: upon reacting on a longitudinal section the whole tuber was found spotted with blue points and streaks; no colouring occurred in the yellowish-white pieces of vascular bundles, which, composed of striped vessels containing air, were visible here and there, nor in a considerable number of reddish spots which microscopic examination proved to depend upon large drops of yellowish red oil occurring in many of the cells.
The blue was seen inside the parenchyma of which the tuber is almost exclusively formed, in the same cells which contained starch. In a cross section of the Stem are seen a number of small and also very large vessels not combined into bundles.
The larger are in many places situated at pretty regular distances, forming something like a hexagonal figure in the parenchyma of the stem, while the small are scattered quite irregularly, and often enveloped in a pretty thick coat of elongated cells.
Inside the central parenchyma or pith occurred isolated blue points ; the broad woody layer on the contrary was wholly devoid both of these and also of vessels, while by far the greatest mass of the salt had ascended in the elongated cells of the liber and",0
". 18652 to 18661—Continued. | 18656. DioscoREA BULBIFERA.
Gunda. Large irregular-shaped axillary bulbils.
18657. DioscorEA ALATA (?).
Barbados Table (ex Jamaica).
18658. DioscorEA ALATA (?).
White Lisbon (ex Jamaica).
18659. DrioscorEA ACULEATA.
Lucia (ex Jamaica).
18660. Duioscorrea ACULEATA.
Guinea. Best yam in Porto Rico from cultural standpoint.
18661. DioscorEA ACULEATA (?).
Congo. Yellow root.",0
"PLEASE NOTE—Bulbs are not post-paid. If wanted by mail, add 5% east of Pittsburgh and north of Potomac, 10% beyond to the Mississippi, and 15% for destinations further west, to cover packing and postage. If no such allowance is made, I shall understand that shipment by collect express is desired. I guarantee safe arrival and freedom from freezing in transit, when shipping date is left to my option.",0
"NEMASTYLIS COELESTINA—A very lovely bulb-flower, with big blossoms of clean, dew-fresh sky-blue, the anthers golden. In bloom for many weeks in late spring and early summer, new flowers each day. Shade tolerant. Handle bulbs like those of Tigridia. Each 35c; 3 for $1.00.
DIOSCOREA BULBIFERA—Quick and highly ornamental vine, growing from a thick tuber that will store over winter under same conditions as Gladiolus or Dahlia. The beauty of the vine is in the rich foliage, heart-shaped leaves of a polished glossiness. New tubers, said to be edible, are formed in the leaf-axils. This vine has my thorough recommendation. Each 20c; 3 for 50c.",0
"GOLDEN ASPHODEL—Asphodeline luteum is a _ fully hardy tuberous-rooted species of quite spectacular effect when its towering spires of golden stars are showing. Called “King’s Spear.”” Like Peony, it rarely blooms the season that it is transplanted, but the twisted, silver-dusted foliage rosettes are handsome enough in themselves, to compensate delay. Each 35c; 3 for $1.00.",0
"BLACKBERRY LILY—tThis most interesting plant, Belamcanda chinensis, seems to be a sort of connecting link between Ixia and Iris. The foliage and the root habit are Iris-like, but the blossoms, carried high on slender branching stems in informal sprays are those of Ixia, yet the coloring would be odd in either family, for it is an apricot-tinged orange, spotted freely with rich crimson. After the flowers come ornamental seed clusters, like great glossy blackberries.
These are often cut, then dried to use in winter decorations.
The blossoms, too, make a nice cut flower. The Blackberry Lily is winter-hardy. 40 inches. 20c each; 3 for 50c; 7 for $1.00.",0
"BEGONIA EVANSIANA—It is a handsome tuberous rooted species of decided winter-hardiness in the open ground. At Philadelphia it needs but the slightest of protection, but farther north, or in particularly exposed locations, it should be given a mulching of straw or litter in late autumn. It is loaded for months with large flowers of delightful pink. Bulbs planted directly in border in April, will give long season of autumn bloom. If started early in-doors, of course, blooming will begin sooner. No orders for this item accepted after April 15th. Each 40c.",0
"MONTBRETIA BLEND—it will give border clumps of flaming gorgeous coloring in continuous and profuse showing from mid-summer to latest autumn. Nothing brighter.
This mixture has varied shades of yellow, salmon, orange and scarlet. Do not let bulbs dry out before planting.
They can be put iv as early as the ground can be worked.
Almost hardy, but safest way is to dig bulbs in fall, and store over winter, packed in sand or soil, in the cellar.
3 for, 25e) 10 stom /0CseZontonepieou:",0
"PANCRATIUM ILLYRICUM—Chalice blossoms of purest whiteness, with long, ribbon-like guard petals. The flowers are carried in umbel-clusters on twenty-inch stems, and about them there is a suggestion of perfume-haunted breezes from orange groves of some brighter sun-land. June and July. Store bulbs in winter. Each 40c; 4 for $1.50.
THE HARDY CACTUS—This is Opuntia opuntia, a true Cactus of iron-clad winter hardiness, even into Canada.
It branches pad on pad, to form bushy plants two feet across, and possibly 18 inches high. The blossoms are like immense single roses of soft satiny yellow. Established plants are loaded with bloom for many weeks. Give good drainage and full sun. Single pads are supplied. Plant these so lower edge is covered with one inch of soil. While wrinkled and leathery when you get them, they will quickly strike root and plump out. 3 for 25c; 10 for 65c.",0
"OPUNTIA POLYCANTHA—Another, and quite different species, that is of the same full winter hardiness as the last.
Here there is a bluish caste to the pad, and the spines are long and silvery; the blossoms, too, are different, sort of lemon-suffused cream, with orange base. Single pads, 2 fOr e25¢C761 Os tores 1.00: sn",0
"There is an elfin daintiness about the exquisitely formed blossoms of Oxalis, and an unrestrained prodigality of colorful blooming, that gives them an appeal beyond that of many a more ambitious flower. Beside their value for edgings, to which, by the way, the rich beauty of their lush foliage recommends them, as well as their spendthrift flowering, they are particularly intriguing when clumped in the rock garden. Then those who like bedding effects will likewise find them surprisingly good material. They are in flower for months, practically ever-blooming. This is a mixture of four color varieties, deep pink, old rose, white and violet. It should be noted that there will be much variation in size of bulb, since certain of the kinds make naturally large bulbs, and others small. They all fit well together, though, at flowering time. The bulbs may be dug in fall, and stored over winter, Gladiolus fashion; or the cost is so low that you may prefer not to bother with digging, but instead, simply to procure a fresh supply each season.
10 for 25c; 25 for 50c; 60 for $1.00; 100 for $1.50.",0
"DOLLAR BULB SPECIAL—Here are unusual and delightful bulbs for the summer garden. All are of easiest culture, handled just like Gladiolus. Included are 2 Garden Amaryllis formosissima (crimson), 8 Exquisite Fairy Lilies Mixed (description on opposite page), 10 Gay Summer Oxalis (mixed colors), and 5 Tuberose Mexican (perfume of orange blossom). Altogether there are twenty-five bulbs, in gorgeous color range, for only ONE DOLLAR. (See note above for needed postage.) [ 65 }",0
"PLEASE NOTE—Bulbs are not post-paid. If wanted by mail, add 5% east of Pittsburgh and north of Potomac, 10% beyond to the Mississippi, and 15% for destinations further west, to cover packing and postage. If no such allowance is made, I shall understand that shipment by collect express is desired. I guarantee safe arrival and freedom from freezing in transit, when shipping date is left to my option.",0
"DIOSCOREA BULBIFERA—Quick and highly ornamental vine, growing from a thick tuber that will store over winter under same conditions as Gladiolus or Dahlia. The beauty of the vine is in the rich foliage, heart-shaped leaves of a polished glossiness. New tubers, said to be edible, are formed in the leaf-axils. This vine has my thorough recommendation. Each 20c; 3 for 50c.",0
"GOLDEN ASPHODEL—Asphodeline luteum is a fully hardy tuberous-rooted species of quite spectacular effect when its towering spires of golden stars are showing. Called “King’s Spear.” Like Peony, it rarely blooms the season that it is transplanted, but the twisted, silver-dusted foliage rosettes are handsome enough in themselves, to compensate delay. Each 35c; 3 for $1.00.",0
"~BLACKBERRY LILY—This most interesting plant, Belamcanda chinensis, seems to be a sort of connecting link between Ixia and Iris. The foliage and the root habit are Iris-like, but the blossoms, carried high on slender branching stems in informal sprays are those of Ixia, yet the coloring would be odd in either family, for it is an apricot-tinged orange, spotted freely with rich crimson. After the flowers come ornamental seed clusters, like great glossy blackberries.
These are often cut, then dried to use in winter decorations.
The blossoms, too, make a nice cut flower. The Blackberry Lily is winter-hardy. 40 inches. 20c each; 3 for 50c; 7 for $1.00.",0
"BEGONIA EVANSIANA—It is a handsome tuberous rooted species of decided winter-hardiness in the open ground. At Philadelphia it needs but the slightest of pro‘tection, but farther north, or in particularly exposed locations, it should be given a mulching of straw or litter in late autumn. It is loaded for months with large flowers of delightful pink. Bulbs planted directly in border in April, will give long season of autumn bloom. If started early in-doors, of course, blooming will begin sooner. No orders for this item accepted after April 15th. Each 40c.",0
"MONTBRETIA BLEND—lIt will give border clumps of flaming gorgeous coloring in continuous and profuse showing from mid-summer to latest autumn. Nothing brighter.
This mixture has varied shades of yellow, salmon, orange and scarlet. Do not let bulbs dry out before planting.
They can be put in as early as the ground_can be worked.
Almost hardy, but safest way is to dig Da ee the cellar.",0
"THE HARDY CACTUS—tThis is Opuntia opuntia, a true Cactus of iron-clad winter hardiness, even into Canada.
It branches pad on pad, to form bushy plants two feet across, and possibly 18 inches high. The blossoms are like immense single roses of soft satiny yellow. Established plants are loaded with bloom for many weeks. Give good drainage and full sun. Single pads are supplied. Plant these so lower edge is covered with one inch of soil. While wrinkled and leathery when you get them, they will quickly strike root and plump cut. 3 for 25c; 10 for 65c.",0
"OPUNTIA POLYCANTHA—Another, and quite different species, that is of the same full winter hardiness as the last.
Here there is a bluish caste to the pad, and the spines are long and silvery; the blossoms, too, are different, sort of lemon-suffused cream, with orange base. Single pads, 2 for 25c; 10 for $1.00. aes",0
"There is an elfin daintiness about the exquisitely formed blossoms of Oxalis, and an unrestrained prodigality of colorful blooming, that gives them an appeal beyond that of many a more ambitious flower. Beside their value for edgings, to which, by the way, the rich beauty of their lush foliage recommends them, as well as their spendthrift flowering, they are particularly intriguing when clumped in the rock garden. Then those who like bedding effects will likewise find them surprisingly good material. They are in flower for months, practically ever-blooming. This is a mixture of four color varieties, deep pink, old rose, white and violet. It should be noted that there will be much variation in size of bulb, since certain of the kinds make naturally large bulbs, and others small. They all fit well together, though, at flowering time. The bulbs may be dug in fall, and stored over winter, Gladiolus fashion; or the cost is so low that you may prefer not to bother with digging, but instead, simply to procure a fresh supply each season.
10 for 25c; 25 for 50c; 60 for $1.00; 100 for $1.50.
OXALIS LATIFOLIA — Rather rare summer-Howering Oxalis, of high merit for edgings, rock gardens, bedding or window boxes. Ever-blooming. Clover-like foliage. Pretty blossoms of violet-lavender in great profusion. 8 for 25c: 20: for 05057 50. for’ $1.00. ;",0
"DOLLAR BULB SPECIAL—Here are unusual and delightful bulbs for the summer garden. All are of easiest culture, handled just like Gladiolus. Included are 2 Garden Amaryllis formosissima (crimson), 8 Exquisite Fairy Lilies Mixed (description on opposite page), 10 Gay Summer Oxalis (mixed colors), and 5 Tuberose Mexican (perfume of orange blossom). Altogether there are twenty-five bulbs, in gorgeous color range, for only ONE DOLLAR. (See note above for needed postage.)",0
"Not prickly. The root is known to attain a length of 4 feet, with a circumference of 14 inches, and a weight of about 141bs. The inner portion of the tuber is of snowy whiteness, of a flaky consistenee and of a delicious flavor; preferred by many to potatoes, and obtainable in climes too hot for potato-crops. The bulblets from the axils of the leaf-stalks, as in other Dioscoreas, serve as sets for planting, but the tubers from them attain full size only in the second year. The upper end of the tubers offers ready sets, but there are dormant eyes on any portion of the surface of the tubers | Sir Samuel Wilson, General Noble]. First grown in Australia by the author in 1858. A remarkably hardy species; its yam-root keeps well {Vilmorin]. Not so easily dug up as those of some other species.",0
"Extra-tropical Western Australia, as far south as 32°. It is evidently one of the hardiest of the yams, and on that account deserves particularly to be drawn into culture. The tubers are largely consumed by the local aborigines for food. ‘The only plant, on which they bestow any kind of cultivation, crude as it is. Fit for arid situations, but fond. of lime.",0
"cinnamomeus, Corylus heterophylla, Cryptomeria Japonica, Cucumis Melo,* Cudrania triloba, Cupressus funebris, C. obtusa C. pisifera, Cycas revoluta, Daucus Carota,* Debregeasia edulis, Dendrocalamus strictus, Dioscorea bulbifera, D. Japonica, D. oppositifolia, D. quinqueloba, Diospyros Kaki,* D. Lotus, Ehrharta caudata, Eleagnus hortensis, HK. longipes, E. parvifolius, Eleusine Coracana,* Erianthus Japonicus, Eruca sativa, Huonymus Japonicus, Euryale ferox, Huxolus viridis, Hxcecaria sebifera, Fagopyrum cymosum, F. esculentum,* I’, Tataricum, Fagus Sieboldii, Fatsia papyrifera, Ferula Sambul, Fistulina hepatica, Fraxinus Chinensis, Gelidium corneum, Genista tinctoria, Geum urbanum, Ginkgo biloba,* Gleditschia horrida, Glycine hispida,* G. Soya, Glyptostrobus heterophyllus, Heleocharis tuberosa, Heracleum Sibiricum, Hordeum secalinum,* Hovenia dulcis, Hydrangea Thunbergi, Ilex crenata, Imperata arundinacea, Isatis indigotica, I. tinctoria, Jasminum grandiflorum,* J. officinale,* J. sambac, Juglans cordiformis, J. Mandschurica, J. Sieboldiana, J. stenocarpa, Juniperus Chinensis, J. spherica, Lathyrus macrorrhizus, Lepidiui latifolium, Lespedeza striata,* Ligustrum Japonicum, L. lucidum, Liquidambar Formosana, Livistona Chinensis, Lycium Chinense, Magnolia hypoleuca, M. Yulan, Melia Azadirachta, Melica altissima, Mentha arvensis, Morchella conica, Morus alba,* Mucuna Cochinchinensis, Musa Cavendishii,* Myrica rubra, Myrtus tomentosa, Nageia cupressina, Nephelium Litchi, N. Longanum, (Ménanthe Phellandrium, Ophiopogon Japonicus, Osmanthus fragrans, Pachyma Heelen, Paliurus ramosissimus, Panax Shinsing, Paulownia imperialis, Pennisetum cereale, Perilla arguta, Phoenix pusilla, Photinia Eriobotrya,* Phyllostachys bambusoides, P. nigra, Physalis Alkekengi, P. angulata, Pinus Alcockiana, P. densiflora, P. firma, P. Fortunei, P. Jezoensis, P. Kempferi, P. Koraiensis, P. leptolepis, P. Massoniana, P. obovata, P. selenolepis, P. Thunbergi, P. parviflora, P. polita, P. Sibirica. P. stenolepis, P. Tsuga, Planera Japonica, Poa airoides, P. alpina, P. bulbosa, P. fertilis, P. palustris, Polygaster Sampadarius, Polygonum tinectorium, Populus nigra, P. tremula, Prangos pabularia, Porphyra vulgaris, Prunus Armeniaca,* P. domestica,* P. Japonica, P. padus, P. Persica,* P. Pseudo-cerasus, P. tomentosa, Pterocarpus Indicus, Pterocarya fraxinifolia, P. stenoptera, Pueraria Thunbergiana, Pugionium cornutum, Pyrus aucuparia, P. Japonica, Quercus Chinensis, Q. cornea, Q. cuspidata, Q. dentata,* Q. glabra, Q. glauca, Q.
Mongolica, Q. serrata,* Rhamnus chlorophorus, R. Frangula, R. utilis, Rhapis flabelliformis, R. humilis, Rheum officinale,* R. palmatum,* R. Rhaponticum, R. Tartaricum, R. undulatum, Rhus semialata, R.
succedanea, R. vernicifera, Rosa Indica, R. levigata, R. moschata, R. rugosa, R. sempervirens, R. spinosissima, Rubia cordifolia, Rubus parvifolius, R. phcenicolasius, Rumex acetosa, R. Patientia, R. vesicarius, Saccharum officinarum,* §. Sinense, Sagittaria sagittifolia, Salix Babylonica,* 8. Japonica, Sanguisorba minor, Sciadopitys verticillata, Scorzonera albicaulis, Selinum Monnieri, Silene Cucubalus, Smilax.China, Sophora Japonica, Spergula arvensis, Spinacia",0
"Acacia aneura, A. armata, A. binervata, A. dealbata, A. decurrens,* A. estrophiolata, A. excelsa, A. falcata, A. Farnesiana, A. fasciculifera, A. glaucescens, A. harpophylla, A. homalophylla, A. implexa, A.
longifolia, A. Melanoxylon,* A. mollissima,* A. Osswaldi, A. pendula, A. penninervis, A. Peuce, A. polybotrya, A. pycnantha,* A. retinodes, A. salicina, A. Sentis, A. stenophylla, A. subporosa, Aciphylla glacialis, Aegiceras majus, Agrostis Muelleri, A. Solandri, Aira czespitosa, Albizzia basaltica. Alchemilla vulgaris, Aleurites triloba, Alstonia constricta, Andropogon annulatus, A. Australis, A. bombycinus, A.
erianthoides, A. falcatus, A. filipendulinus, A. Gryllos, A. montanus, A. Nardus, A. pertusus, A. refractus, A. sericeus, Angophora intermedia, A. lanceolata, A. subvelutina, Anthistiria avenacea, A. ciliata,* A. membranacea, Apium prostratum, Aponogeton crispus, Araucaria Bidwilli,* A. Cunninghami,* Aristolochia Indica, Arundinella Nepalensis, Astrebla pectinata,* A. triticoides,* Atalantia glauca, Atriplex cinereum, A. crystallinum, A. halimoides,* A. leptocarpum, A. Muelleri, A. nummularium,* A. semibaccatum, A. spongiosum,* A. stipitatum, A. vesicarium,* Avicennia officinalis, Backhousia citriodora, Bacularia monostachya, Barbarea vulgaris, Baloghia lucida, Brachychiton acerifolius, B. populneus, Cakile maritima, Callitris calcarata, C. columellaris, C. Endlicherii, C. Macleayana, C. Parlatorei, C. verrucosa, Carex pumila, Carissa Brownii, Cassia artemisioides, Casuarina Cunninghami, C. distyla, C. equisetifolia, C. glauca, C. quadrivalvis, C. suberosa, C. torulosa, Cedrela Australis,* Ceratopetalum apetalum, Chenopodium auricomum,* C. nitrariaceum, Chinonachne cyathopoda, Chloris scariosa, ©. truncata, Citrus Australasica, C.
Planchoni, Colocasia esculenta,* C. Indica, Corchorus acutangulus, C.
Cunninghami, C. olitorious,* Cordyline terminalis, Crotalaria juncea,* C. retusa, Cudrania Javanensis, Cyathea medullaris, Cycas angulata, C. Normanbyana, Cynodon Dactylon,* Cyperus textilis, Dacrydium Franklini, Dammara robusta,* Danthonia bipartita, D. nervosa, D.
penicillata,* D. robusta, Dicksonia Billardieri, Dioscorea bulbifera, D. transversa, Distichlis maritima, Drimys aromatica, Duboisia Hopwoodii, D. myoporoides, Dysoxylon Fraseri, D. Lesserti, D. Muelleri, Ketrosia Gulliverii, Ehrharta stipoides,* Kmbothrium Wickhami, Kncephalartos Denisonii, H. spiralis, Hremophila longifolia, Hrianthus fulvus, Eriochloa polystachya, Eucalyptus alpina, E. amygdalina,* H.
Baileyana, E. botryoides,* EH. capitellata, H. citriodora,* EH. coccifera, H.
cordata, H. corymbosa,* H. corynocalyx,* EH. crebra, HE. drepanophylla,",0
"Southern Asia, east as far as Japan, also in the South-Sea-Islands, Northand tropical East-Australia, likewise recorded from tropical Africa. Stem cylindrical, not prickly. The acrid root requires soaking before boiling. The plant has proved hardy in the Southern States of North-America. Starch is very profitably obtainable from the tubers, as they are large.",0
"The Chinese Yam. Philippine Islands. The hardiest of all. Not prickly. The root is known to attain a length of 4 feet, with a circumference of 14 inches, and a weight of about 14 lbs. The inner portion of the tuber is of snowy whiteness, of a flaky consistence and of a delicious flavor ; preferred by many to potatoes, and obtainable in climes too hot for potato-erops. The bulblets from the axils of the _leaf-stalks, as in other Dioscoreas, serve as sets for planting, but the tubers from them attain full size only in the sevond year. The upper end of the tubers offers ready sets, but there are dormant eyes on any portion of the surface of the tubers [Sir Samuel Wilson, General Noble]. First grown in Australia by the author in 1858. A remarkably hardy species ; its yam-root keeps well [Vilmorin]. Not so easily dug up as those of some other species.",0
"Extra-tropical Western Australia, are far south as 32°. It is evidently one of the hardiest of the yams, and on that account deserves particularly to be drawn into culture. The tubers are largely consumed by the local aborigines for food. The only plant, on which they bestow any kind of cultivation, crude as it is. Fit for arid situations, but fond of lime.",0
"Chinensis, B. juneea, B. nigra, Bromus asper, B. inermis, Briza media, Broussonetia papyrifera, Butomus umbellatus, Buxus microphylla, B.
Rolfei, B. sempervirens,* Czsalpinia sepiaria, Camellia Japonica, C.
Thea,* Cannabis sativa,* Caragana arborescens, Carex arenaria, C.
pumila, Carissa Carandas, Carpinus cordata, C. erosa, C. Japonica, C. laxiflora, Carum Bulbocastanum, C. Carui, Catalpa Kempferi, Cedrela Sinensis, Celtis Sinensis, Cephalotaxus Fortunei, C. drupacea, Cetraria Islandica, Cherophyllum macrospermum, Chamerops excelsa, C. Fertunei, Chenopodium Bonus Henricus, Cinnamomum Camphora, Citrus Japonica, Convallaria majalis, Coprinus comatus, Corchorus capsularis,* Cordyline terminalis, Cornus macrophylla, C. mas, Cortinarius cinnamomeus, Corylus heterophylla, Cryptomeria Japonica, Cryptotznia Canadensis, Cucumis Melo,* Cudrania triloba, Cupressus funebris, C. obtusa, C. pisifera; Cycas revoluta, Daucus Carota,* Debregeasia edulis, Dendrocalamus strictus, Dioscorea bulbifera,; D. Japonica, D. oppositifolia, D. quinqueloba, Diospyros Kaki,* D. Lotus, Dolichos umbellatus, Ehrharta caudata, Eleagnus hortensis, E. longipes, E. parvifolius, Eleusine Coracana,* Erianthus Japonicus, Eruca sativa, Euonymus Japonicus, Euryale ferox, Euxolus viridis, Excecaria sebifera, Fagopyrum cymosum, F. esculentum,* F. Tataricum, Fagus Sieboldii, Fatsia papyrifera, Ferula Sambul, Fistulina hepatica, Fraxinus Chinensis, Gelidium corneum, Genista tinctoria, Geum urbanum, Ginkgo biloba,* Gleditschia horrida, Glycitie hispida,* G. Soya, Glyptostrobus heterophyllus, Gyrophora esculenta, Heleocharis tuberosa, Heracleum Sibiricum, Hirneola auricula Jude, Hordeum secalinum,* Hovenia dulcis, Hydrangea Thunbergi, Ilex crenata, Imperata arundinacea, Isatis indigotica, I. tinctoria, Jasminum grandiflorum,* J.
officinale,* J, sambac, Juglans cordiformis, J. Mandschurica, J. Sieboldiana, J» stenocarpa, Juniperus Chinensis, J. spherica, Lathyrus macrorrhizus, L. maritimus, Lepidium latifolium, Lespedeza striata,* Ligustrum Japonicum, L. lucidum, Liquidambar Formosana, Livistona Chinensis, Lycium Chinense, Magnolia hypoleuca, M. Yulan, Melia Azadirachta, Melica altissima, Mentha arvensis, Morchella conica, Morus alba,* Mucuna Cochinchinensis, Musa Cavendishii,* Myrica rubra, Nageia cupressina, Nephelium Litchi, N. Longanum, Ginanthe Phellandrium, Ophiopogon Japonicus, Osmanthus fragrans, Pachyma Heelen, Paliurus ramosissimus, Panax Shinsing, Paulownia imperialis, Pennisetum cereale, Perilla arguta, Phoenix pusilla, Photinia Eriobotrya,* Phyllostachys bambusoides, P. nigra, Physalis Alkekengi, P.
angulata, Pinus Alcoquiana, P. densiflora, P. firma, P. Fortunei, P.
Jezoensis, P. Kempferi, P. Koraiensis, P. leptolepis, P. Massoniana, P. obovata, P. selenolepis, P. Thunbergi, P. parviflora, P. polita, P. Sibirica, P. stenolepis, P. Tsuga, P. Veitchii, Planera Japonica, Poa airoides, P. alpina, P. bulbosa, P. compressa, P. fertilis, P.
_ palustris, Polygonum Sachalinense, P. tinctorium, Populus nigra, P.
tremula, Prangos pabularia, Porphyra vulgaris, Prunus Armeniaca,* P.
domestica,* P. Japonica, P. padus, P. Persica*, P. Pseudo-cerasus, P.
tomentosa, Pterocarpus Indicus, Pterocarya fraxinifolia, P. stenoptera, .",0
